# Tala card catalog — GENERATED by packages/tala/scripts/build-card-catalog.py. Do not edit.
# Card and quiz ids -> the student app's subcategories. Append-only: see the script.
C	ffct-30447	5
C	ffct-30448	5
C	ffct-30449	441,5
C	ffct-30450	441,5
C	ffct-30451	5
C	ffct-30452	5,28
C	ffct-30453	5,441
C	ffct-30454	5
C	ffct-30455	5
C	ffct-30456	5
C	ffct-30457	5
C	ffct-30458	5
C	ffct-30459	5
C	ffct-30460	5
C	ffct-30461	430,5
C	ffct-30462	5
C	ffct-30463	430,5
C	ffct-30464	5
C	ffct-30465	5
C	ffct-30466	5,390
C	ffct-30467	5
C	ffct-30468	5
C	ffct-30469	5
C	ffct-30470	441,5
C	ffct-30471	5
C	ffct-30472	389,5
C	ffct-30473	5
C	ffct-30474	398,397
C	ffct-30475	397
C	ffct-30476	397,430
C	ffct-30477	398,397
C	ffct-30478	397
C	ffct-30479	398,409
C	ffct-30480	397
C	ffct-30481	398
C	ffct-30482	398
C	ffct-30483	398,401
C	ffct-30484	27,397
C	ffct-30485	398
C	ffct-30486	397,430
C	ffct-30487	397
C	ffct-30488	398
C	ffct-30489	398
C	ffct-30490	397
C	ffct-30491	29,410
C	ffct-30492	410,412
C	ffct-30493	29,410
C	ffct-30494	441
C	ffct-30495	441,18
C	ffct-30496	441,403
C	ffct-30497	440
C	ffct-30498	19
C	ffct-30499	389
C	ffct-30501	430
C	ffct-30502	389
C	ffct-30503	389
C	ffct-30504	430,414
C	ffct-30505	389,435
C	ffct-30506	427,389
C	ffct-30507	430
C	ffct-30508	389
C	ffct-30509	389
C	ffct-30510	427
C	ffct-30511	430
C	ffct-30512	430
C	ffct-30513	430
C	ffct-30514	430
C	ffct-30515	430
C	ffct-30516	430
C	ffct-30517	430
C	ffct-30518	430
C	ffct-30519	430
C	ffct-30520	430
C	ffct-30521	430
C	ffct-30522	430
C	ffct-30523	430
C	ffct-30524	430
C	ffct-30525	430
C	ffct-30526	34,433
C	ffct-30527	430,396
C	ffct-30528	430
C	ffct-30529	430
C	ffct-30530	430,27
C	ffct-30531	430
C	ffct-30532	430,429
C	ffct-30533	18,412
C	ffct-30534	412,391
C	ffct-30535	412,18
C	ffct-30536	36
C	ffct-30537	36,412
C	ffct-30538	387,412
C	ffct-30539	439,418
C	ffct-30540	441,412
C	ffct-30541	32,417
C	ffct-30542	395,36
C	ffct-30543	36
C	ffct-30544	412,18
C	ffct-30545	412,18
C	ffct-30546	385,18
C	ffct-30547	412,22
C	ffct-30548	412
C	ffct-30549	412
C	ffct-30550	412
C	ffct-30551	412,18
C	ffct-30552	412,18
C	ffct-30553	418,412
C	ffct-30554	29
C	ffct-30555	29,387
C	ffct-30556	29,35
C	ffct-30557	29,409
C	ffct-30558	29
C	ffct-30559	29
C	ffct-30560	29
C	ffct-30561	29,403
C	ffct-30562	29
C	ffct-30563	414,430
C	ffct-30564	433
C	ffct-30565	396,5
C	ffct-30566	396,5
C	ffct-30567	433,5
C	ffct-30568	440
C	ffct-30569	435,430
C	ffct-30570	433,35
C	ffct-30571	441,19
C	ffct-30572	440,19
C	ffct-30573	441
C	ffct-30574	441
C	ffct-30575	441
C	ffct-30576	441
C	ffct-30577	441
C	ffct-30578	441
C	ffct-30579	29,410
C	ffct-30580	29
C	ffct-30581	29,3
C	ffct-30582	29,387
C	ffct-30583	29,387
C	ffct-30584	29,410
C	ffct-30585	29
C	ffct-30586	29
C	ffct-30587	29
C	ffct-30588	29
C	ffct-30589	29
C	ffct-30590	29
C	ffct-30591	29
C	ffct-30592	29
C	ffct-30593	29
C	ffct-30594	29
C	ffct-30595	29
C	ffct-30596	29
C	ffct-30597	29
C	ffct-30598	29
C	ffct-30599	29
C	ffct-30600	29,410
C	ffct-30601	29,412
C	ffct-30602	412,410
C	ffct-30603	410,412
C	ffct-30604	410,412
C	ffct-30605	410,412
C	ffct-30606	410
C	ffct-30607	410
C	ffct-30608	29,410
C	ffct-30609	29,410
C	ffct-30610	410,412
C	ffct-30611	410,29
C	ffct-30612	410
C	ffct-30613	410
C	ffct-30614	410
C	ffct-30615	410,412
C	ffct-30616	412,410
C	ffct-30617	410
C	ffct-30618	438
C	ffct-30619	438,410
C	ffct-30620	438,439
C	ffct-30621	438,410
C	ffct-30622	438,410
C	ffct-30623	438,410
C	ffct-30624	438,410
C	ffct-30625	438
C	ffct-30626	438,387
C	ffct-30627	438,410
C	ffct-30628	438
C	ffct-30629	438,421
C	ffct-30630	438,395
C	ffct-30631	438,410
C	ffct-30632	421,387
C	ffct-30633	421,387
C	ffct-30634	421,438
C	ffct-30635	421,387
C	ffct-30636	421,438
C	ffct-30637	421,387
C	ffct-30638	421,46
C	ffct-30639	421,387
C	ffct-30640	421,387
C	ffct-30641	421,387
C	ffct-30642	37,421
C	ffct-30643	421,387
C	ffct-30644	421
C	ffct-30645	421,35
C	ffct-30646	421,387
C	ffct-30647	421,405
C	ffct-30648	421,438
C	ffct-30649	421,387
C	ffct-30650	421
C	ffct-30651	387,28
C	ffct-30652	421
C	ffct-30653	421,402
C	ffct-30654	421,387
C	ffct-30655	421,37
C	ffct-30656	426,421
C	ffct-30657	426
C	ffct-30658	426
C	ffct-30659	441
C	ffct-30660	441,18
C	ffct-30661	441,18
C	ffct-30662	410
C	ffct-30663	410,441
C	ffct-30664	441
C	ffct-30665	441,410
C	ffct-30666	441
C	ffct-30667	426
C	ffct-30668	426
C	ffct-30669	426
C	ffct-30670	426
C	ffct-30671	442,426
C	ffct-30672	404,426
C	ffct-30673	426
C	ffct-30674	426
C	ffct-30675	426,438
C	ffct-30676	37,426
C	ffct-30677	426,37
C	ffct-30678	426
C	ffct-30679	426,439
C	ffct-30680	426
C	ffct-30681	426
C	ffct-30683	387,28
C	ffct-30684	387,28
C	ffct-30685	387
C	ffct-30686	438
C	ffct-30687	438
C	ffct-30688	438,387
C	ffct-30689	438,387
C	ffct-30690	29,387
C	ffct-30691	29
C	ffct-30692	438,29
C	ffct-30693	29,403
C	ffct-30694	29,412
C	ffct-30697	29
C	ffct-30698	438,421
C	ffct-30699	395,387
C	ffct-30701	29,387
C	ffct-30702	29
C	ffct-30703	435,396
C	ffct-30704	435
C	ffct-30705	435
C	ffct-30707	408
C	ffct-30708	408
C	ffct-30709	435
C	ffct-30710	435
C	ffct-30711	435
C	ffct-30712	408
C	ffct-30713	435,430
C	ffct-30714	435
C	ffct-30715	435
C	ffct-30716	408,27
C	ffct-30717	408
C	ffct-30718	435
C	ffct-30719	435
C	ffct-30720	408
C	ffct-30721	435,436
C	ffct-30722	435
C	ffct-30723	30
C	ffct-30724	30,430
C	ffct-30725	30
C	ffct-30726	30,390
C	ffct-30727	30
C	ffct-30728	30
C	ffct-30729	30
C	ffct-30730	430,435
C	ffct-30731	30
C	ffct-30732	30
C	ffct-30733	30,390
C	ffct-30734	30
C	ffct-30735	30
C	ffct-30736	30,435
C	ffct-30737	430
C	ffct-30738	430
C	ffct-30739	430
C	ffct-30740	430,47
C	ffct-30741	430
C	ffct-30742	430,427
C	ffct-30743	430,427
C	ffct-30744	430,421
C	ffct-30745	430
C	ffct-30746	430
C	ffct-30747	19,441
C	ffct-30748	441
C	ffct-30749	412
C	ffct-30750	412,439
C	ffct-30751	412
C	ffct-30752	412,439
C	ffct-30753	412,439
C	ffct-30754	412,441
C	ffct-30755	427
C	ffct-30756	427
C	ffct-30757	427
C	ffct-30758	430
C	ffct-30759	430,431
C	ffct-30760	430
C	ffct-30761	427
C	ffct-30763	430,410
C	ffct-30764	427
C	ffct-30765	430,433
C	ffct-30766	427,430
C	ffct-30767	430,427
C	ffct-30768	430
C	ffct-30769	430
C	ffct-30770	430
C	ffct-30771	430
C	ffct-30772	430
C	ffct-30773	430
C	ffct-30774	430
C	ffct-30775	433
C	ffct-30776	430
C	ffct-30777	433,430
C	ffct-30778	430,427
C	ffct-30779	430,418
C	ffct-30780	430
C	ffct-30781	430
C	ffct-30782	430,389
C	ffct-30783	430
C	ffct-30784	430,433
C	ffct-30785	21
C	ffct-30786	21
C	ffct-30787	21
C	ffct-30788	430,21
C	ffct-30789	430,21
C	ffct-30790	21
C	ffct-30791	21
C	ffct-30792	21
C	ffct-30793	21
C	ffct-30794	21
C	ffct-30795	430,21
C	ffct-30796	430,21
C	ffct-30797	21
C	ffct-30798	430,418
C	ffct-30799	21
C	ffct-30801	430,433
C	ffct-30802	21
C	ffct-30803	414,430
C	ffct-30804	414,430
C	ffct-30805	414,430
C	ffct-30806	414,439
C	ffct-30807	414,439
C	ffct-30808	414
C	ffct-30809	414
C	ffct-30810	414
C	ffct-30811	414,438
C	ffct-30812	431,414
C	ffct-30813	414
C	ffct-30814	404,430
C	ffct-30815	439,430
C	ffct-30816	414,430
C	ffct-30817	414,430
C	ffct-30818	414,430
C	ffct-30819	414
C	ffct-30820	389,414
C	ffct-30821	414,439
C	ffct-30822	430,412
C	ffct-30823	414,385
C	ffct-30824	414,423
C	ffct-30825	431,421
C	ffct-30826	391,5
C	ffct-30827	391,5
C	ffct-30828	385,5
C	ffct-30829	385,391
C	ffct-30830	391,5
C	ffct-30831	45,36
C	ffct-30832	36,18
C	ffct-30833	437,10
C	ffct-30834	385,36
C	ffct-30835	436,389
C	ffct-30836	436,412
C	ffct-30837	412,439
C	ffct-30838	412,18
C	ffct-30839	440,412
C	ffct-30840	412
C	ffct-30841	412,439
C	ffct-30842	412
C	ffct-30843	414,391
C	ffct-30844	5,391
C	ffct-30845	385,5
C	ffct-30846	18,412
C	ffct-30847	10,385
C	ffct-30848	35,36
C	ffct-30849	18,410
C	ffct-30850	385,5
C	ffct-30851	391,35
C	ffct-30852	385,403
C	ffct-30853	385,5
C	ffct-30854	396,408
C	ffct-30855	430,396
C	ffct-30856	403,391
C	ffct-30857	403,441
C	ffct-30858	391,403
C	ffct-30859	441,403
C	ffct-30860	441,403
C	ffct-30861	441,410
C	ffct-30862	441,403
C	ffct-30863	441
C	ffct-30864	441,403
C	ffct-30865	441
C	ffct-30866	441
C	ffct-30867	441,403
C	ffct-30868	441,403
C	ffct-30869	441
C	ffct-30870	441
C	ffct-30871	441,18
C	ffct-30872	391,403
C	ffct-30873	441,403
C	ffct-30874	441
C	ffct-30875	441
C	ffct-30876	441
C	ffct-30877	441,403
C	ffct-30878	440
C	ffct-30879	440
C	ffct-30880	440
C	ffct-30881	440,441
C	ffct-30882	19
C	ffct-30883	440
C	ffct-30884	440
C	ffct-30885	440
C	ffct-30886	440,439
C	ffct-30887	440
C	ffct-30888	440,35
C	ffct-30889	440
C	ffct-30890	440,434
C	ffct-30891	440,439
C	ffct-30892	440
C	ffct-30893	440,20
C	ffct-30894	19
C	ffct-30895	440
C	ffct-30896	440,439
C	ffct-30897	440,32
C	ffct-30898	19
C	ffct-30899	441,19
C	ffct-30900	441,19
C	ffct-30901	19
C	ffct-30902	19
C	ffct-30903	19
C	ffct-30904	19,441
C	ffct-30905	19,441
C	ffct-30906	19
C	ffct-30907	19
C	ffct-30908	19,440
C	ffct-30909	19
C	ffct-30910	441,19
C	ffct-30911	19
C	ffct-30912	19
C	ffct-30913	19,440
C	ffct-30914	19,441
C	ffct-30915	19,441
C	ffct-30916	19
C	ffct-30917	440,19
C	ffct-30918	19
C	ffct-30919	441,410
C	ffct-30920	441
C	ffct-30921	441
C	ffct-30922	441
C	ffct-30923	410,412
C	ffct-30924	412,395
C	ffct-30925	438,395
C	ffct-30926	391
C	ffct-30927	421,405
C	ffct-30928	405,421
C	ffct-30929	421
C	ffct-30930	421
C	ffct-30931	441
C	ffct-30932	441
C	ffct-30933	441
C	ffct-30934	441
C	ffct-30935	441
C	ffct-30936	441
C	ffct-30937	441
C	ffct-30938	441
C	ffct-30939	441
C	ffct-30940	441
C	ffct-30941	441,410
C	ffct-30942	441
C	ffct-30943	27,430
C	ffct-30944	27,430
C	ffct-30945	27,409
C	ffct-30946	27,423
C	ffct-30947	423,27
C	ffct-30948	423,18
C	ffct-30949	441,18
C	ffct-30950	27,430
C	ffct-30951	423
C	ffct-30952	423,27
C	ffct-30953	396,27
C	ffct-30954	27
C	ffct-30955	441,18
C	ffct-30956	441,18
C	ffct-30957	396,391
C	ffct-30958	433,396
C	ffct-30959	423,396
C	ffct-30960	441,18
C	ffct-30961	27
C	ffct-30962	18,27
C	ffct-30963	414,427
C	ffct-30966	414,27
C	ffct-30967	414,427
C	ffct-30972	414
C	ffct-30973	414
C	ffct-30974	414,427
C	ffct-30976	414,427
C	ffct-30978	414
C	ffct-30979	414,427
C	ffct-30980	414,427
C	ffct-30981	414,27
C	ffct-30982	433
C	ffct-30983	433
C	ffct-30984	433
C	ffct-30985	433
C	ffct-30986	433
C	ffct-30987	433
C	ffct-30988	433
C	ffct-30989	433
C	ffct-30990	433
C	ffct-30991	433
C	ffct-30992	433,5
C	ffct-30993	433
C	ffct-30994	433,389
C	ffct-30995	433
C	ffct-30996	433,430
C	ffct-30997	430,35
C	ffct-30998	433,430
C	ffct-30999	433
C	ffct-31000	21,433
C	ffct-31001	433,34
C	ffct-31002	430,391
C	ffct-31003	433,430
C	ffct-31004	32,439
C	ffct-31005	417,32
C	ffct-31006	417
C	ffct-31007	417
C	ffct-31008	417,400
C	ffct-31009	32,437
C	ffct-31010	32,437
C	ffct-31011	421
C	ffct-31012	421
C	ffct-31013	421,387
C	ffct-31014	387,421
C	ffct-31015	37
C	ffct-31016	46
C	ffct-31017	46
C	ffct-31018	46
C	ffct-31019	32,439
C	ffct-31020	32
C	ffct-31021	32,439
C	ffct-31022	32
C	ffct-31023	32
C	ffct-31024	417
C	ffct-31025	417,439
C	ffct-31026	32
C	ffct-31027	32,439
C	ffct-31028	417,10
C	ffct-31029	417,32
C	ffct-31030	32,426
C	ffct-31031	32
C	ffct-31032	32,36
C	ffct-31033	10
C	ffct-31034	10
C	ffct-31035	10,417
C	ffct-31036	10,42
C	ffct-31037	10
C	ffct-31038	10,404
C	ffct-31039	10,412
C	ffct-31040	10,421
C	ffct-31041	45,10
C	ffct-31042	10,45
C	ffct-31043	10,18
C	ffct-31044	10,437
C	ffct-31045	10
C	ffct-31046	10,34
C	ffct-31047	10
C	ffct-31048	438,10
C	ffct-31049	10,426
C	ffct-31050	10,412
C	ffct-31051	10
C	ffct-31052	10,385
C	ffct-31053	10,20
C	ffct-31054	10,417
C	ffct-31055	412,10
C	ffct-31056	46
C	ffct-31057	46
C	ffct-31058	46,421
C	ffct-31059	46
C	ffct-31060	46,393
C	ffct-31061	46
C	ffct-31062	46,421
C	ffct-31063	46,18
C	ffct-31064	45,46
C	ffct-31065	46
C	ffct-31066	46
C	ffct-31067	46
C	ffct-31068	46
C	ffct-31069	46,395
C	ffct-31070	46
C	ffct-31071	46
C	ffct-31072	46
C	ffct-31073	18
C	ffct-31074	441,18
C	ffct-31075	441,18
C	ffct-31076	18
C	ffct-31077	426,32
C	ffct-31078	18
C	ffct-31079	18
C	ffct-31080	439,32
C	ffct-31081	430
C	ffct-31082	430
C	ffct-31083	430
C	ffct-31084	430,421
C	ffct-31086	435,430
C	ffct-31087	430
C	ffct-31088	430
C	ffct-31089	430
C	ffct-31090	430,427
C	ffct-31091	430
C	ffct-31092	430,427
C	ffct-31093	430
C	ffct-31094	430
C	ffct-31096	5,430
C	ffct-31097	430
C	ffct-31098	430,427
C	ffct-31099	421,46
C	ffct-31100	405
C	ffct-31101	405
C	ffct-31102	405
C	ffct-31103	426,421
C	ffct-31104	426
C	ffct-31105	422,405
C	ffct-31106	421
C	ffct-31107	430
C	ffct-31108	430
C	ffct-31109	427
C	ffct-31110	430
C	ffct-31111	441,18
C	ffct-31112	441,18
C	ffct-31113	440,441
C	ffct-31114	19,441
C	ffct-31115	441
C	ffct-31116	417,441
C	ffct-31117	441
C	ffct-31118	439,441
C	ffct-31119	441
C	ffct-31120	441
C	ffct-31121	441,403
C	ffct-31122	423
C	ffct-31123	441
C	ffct-31124	3,441
C	ffct-31125	37,410
C	ffct-31126	441,18
C	ffct-31127	26,390
C	ffct-31128	403,396
C	ffct-31129	403
C	ffct-31130	396,409
C	ffct-31131	403,396
C	ffct-31132	403,396
C	ffct-31133	403
C	ffct-31134	403,396
C	ffct-31135	396,403
C	ffct-31136	403,27
C	ffct-31137	403
C	ffct-31138	403,27
C	ffct-31139	396,403
C	ffct-31140	396,441
C	ffct-31141	403
C	ffct-31142	396,409
C	ffct-31143	439,28
C	ffct-31144	440,439
C	ffct-31145	439,426
C	ffct-31146	439
C	ffct-31147	439
C	ffct-31148	439,426
C	ffct-31149	439
C	ffct-31150	439,426
C	ffct-31151	439
C	ffct-31152	440,439
C	ffct-31153	439,426
C	ffct-31154	439,405
C	ffct-31155	439
C	ffct-31156	439,426
C	ffct-31157	439,28
C	ffct-31158	439
C	ffct-31159	439
C	ffct-31160	391,5
C	ffct-31161	391,5
C	ffct-31162	18,391
C	ffct-31163	391,5
C	ffct-31164	395,18
C	ffct-31165	5
C	ffct-31166	417,32
C	ffct-31167	441,395
C	ffct-31168	27
C	ffct-31169	417,18
C	ffct-31170	395,5
C	ffct-31171	391,5
C	ffct-31172	32,417
C	ffct-31173	441,18
C	ffct-31174	18,36
C	ffct-31175	396,390
C	ffct-31176	29
C	ffct-31177	29
C	ffct-31178	29
C	ffct-31179	29
C	ffct-31180	29,429
C	ffct-31181	29
C	ffct-31182	29
C	ffct-31183	29,410
C	ffct-31184	29
C	ffct-31185	29
C	ffct-31186	29,35
C	ffct-31187	426,438
C	ffct-31188	405,15
C	ffct-31189	46,393
C	ffct-31190	405,34
C	ffct-31191	421,387
C	ffct-31192	46,421
C	ffct-31193	421,387
C	ffct-31194	46,421
C	ffct-31195	29,403
C	ffct-31196	29
C	ffct-31197	29
C	ffct-31198	29,43
C	ffct-31199	29
C	ffct-31200	29
C	ffct-31201	28,391
C	ffct-31202	28,402
C	ffct-31203	28,409
C	ffct-31204	28,438
C	ffct-31205	28,391
C	ffct-31206	412,28
C	ffct-31208	391,27
C	ffct-31209	27,391
C	ffct-31210	391,27
C	ffct-31211	27,29
C	ffct-31212	27,391
C	ffct-31213	27,391
C	ffct-31214	27,29
C	ffct-31215	35,391
C	ffct-31216	27,391
C	ffct-31217	27,395
C	ffct-31218	27,391
C	ffct-31219	27,438
C	ffct-31220	430,389
C	ffct-31221	430
C	ffct-31222	430,396
C	ffct-31223	430,396
C	ffct-31224	389,430
C	ffct-31226	430
C	ffct-31227	389,430
C	ffct-31228	389,430
C	ffct-31229	430
C	ffct-31230	389
C	ffct-31231	389,396
C	ffct-31232	429,430
C	ffct-31233	389,430
C	ffct-31234	389,430
C	ffct-31235	430,433
C	ffct-31236	430
C	ffct-31237	430
C	ffct-31238	421,37
C	ffct-31239	421,387
C	ffct-31240	421,387
C	ffct-31241	421,395
C	ffct-31242	421,387
C	ffct-31243	421
C	ffct-31244	421,387
C	ffct-31245	421,405
C	ffct-31246	438,421
C	ffct-31247	439,421
C	ffct-31248	395
C	ffct-31249	439,412
C	ffct-31250	395
C	ffct-31251	395
C	ffct-31252	395
C	ffct-31253	395
C	ffct-31254	439,395
C	ffct-31255	395
C	ffct-31256	439,32
C	ffct-31257	439
C	ffct-31258	395
C	ffct-31259	395,37
C	ffct-31260	439,395
C	ffct-31261	395,439
C	ffct-31262	439,417
C	ffct-31263	439
C	ffct-31264	441,410
C	ffct-31265	439,395
C	ffct-31266	418,439
C	ffct-31267	46,420
C	ffct-31268	430
C	ffct-31269	440,19
C	ffct-31270	430,396
C	ffct-31271	396
C	ffct-31272	396
C	ffct-31273	396
C	ffct-31274	396
C	ffct-31275	440,439
C	ffct-31276	438,391
C	ffct-31277	440,439
C	ffct-31278	438,439
C	ffct-31279	439,391
C	ffct-31280	438,391
C	ffct-31281	405,15
C	ffct-31282	35,33
C	ffct-31283	404,391
C	ffct-31284	404,391
C	ffct-31285	385,9
C	ffct-31286	405,395
C	ffct-31287	391,387
C	ffct-31288	399,2
C	ffct-31289	390,392
C	ffct-31290	439,14
C	ffct-31291	436,389
C	ffct-31292	435,389
C	ffct-31293	435,5
C	ffct-31294	435,430
C	ffct-31295	435,409
C	ffct-31296	435,396
C	ffct-31297	30,435
C	ffct-31298	30,435
C	ffct-31299	435,27
C	ffct-31300	389,435
C	ffct-31301	436,412
C	ffct-31302	435
C	ffct-31303	435,431
C	ffct-31304	435,391
C	ffct-31305	435,409
C	ffct-31306	435,433
C	ffct-31307	435,27
C	ffct-31308	436,389
C	ffct-31309	435,387
C	ffct-31310	433
C	ffct-31312	433
C	ffct-31313	433,5
C	ffct-31314	433
C	ffct-31315	433,389
C	ffct-31316	433
C	ffct-31317	35,433
C	ffct-31318	433
C	ffct-31319	433
C	ffct-31320	433
C	ffct-31321	21,433
C	ffct-31322	433,396
C	ffct-31323	433
C	ffct-31324	433
C	ffct-31325	433
C	ffct-31326	430,5
C	ffct-31327	430,27
C	ffct-31328	433,34
C	ffct-31329	433
C	ffct-31330	18
C	ffct-31331	412,439
C	ffct-31332	441,18
C	ffct-31333	18
C	ffct-31334	441,5
C	ffct-31335	18
C	ffct-31336	18,441
C	ffct-31337	18,412
C	ffct-31338	18
C	ffct-31339	18
C	ffct-31340	441,412
C	ffct-31341	18
C	ffct-31342	18,412
C	ffct-31343	441,417
C	ffct-31344	18,412
C	ffct-31345	441,5
C	ffct-31346	18,412
C	ffct-31347	29
C	ffct-31348	29
C	ffct-31349	29,410
C	ffct-31350	29
C	ffct-31351	29
C	ffct-31352	29,47
C	ffct-31353	387
C	ffct-31354	29,387
C	ffct-31356	397,27
C	ffct-31357	33,441
C	ffct-31358	440,439
C	ffct-31359	440,426
C	ffct-31360	417,440
C	ffct-31361	440,439
C	ffct-31362	395
C	ffct-31363	29
C	ffct-31364	29
C	ffct-31365	29
C	ffct-31366	29
C	ffct-31367	29,410
C	ffct-31368	29
C	ffct-31369	29
C	ffct-31370	29
C	ffct-31371	29
C	ffct-31372	29
C	ffct-31373	29
C	ffct-31374	29
C	ffct-31375	21,433
C	ffct-31376	433,430
C	ffct-31377	433,430
C	ffct-31378	433,21
C	ffct-31379	433,430
C	ffct-31380	21,423
C	ffct-31381	21,433
C	ffct-31382	409,27
C	ffct-31383	433,21
C	ffct-31384	21,430
C	ffct-31385	21,433
C	ffct-31386	21,396
C	ffct-31387	21,430
C	ffct-31388	21,396
C	ffct-31389	433,430
C	ffct-31390	21,430
C	ffct-31391	21,423
C	ffct-31392	5,385
C	ffct-31393	5,396
C	ffct-31394	5
C	ffct-31395	5,390
C	ffct-31396	418,5
C	ffct-31397	5,36
C	ffct-31398	36,5
C	ffct-31399	396,390
C	ffct-31400	5,18
C	ffct-31401	5
C	ffct-31402	5,390
C	ffct-31403	5
C	ffct-31404	5
C	ffct-31405	5
C	ffct-31406	5
C	ffct-31407	5,430
C	ffct-31408	15,5
C	ffct-31409	5,396
C	ffct-31410	36,418
C	ffct-31411	5,36
C	ffct-31412	29,412
C	ffct-31413	438,412
C	ffct-31414	410,412
C	ffct-31415	410,430
C	ffct-31416	412
C	ffct-31417	410,436
C	ffct-31418	410,412
C	ffct-31419	410,412
C	ffct-31420	29,438
C	ffct-31421	29,412
C	ffct-31422	412,410
C	ffct-31423	412,410
C	ffct-31424	29,412
C	ffct-31425	410,412
C	ffct-31426	412,410
C	ffct-31427	412
C	ffct-31428	412,438
C	ffct-31429	410,441
C	ffct-31430	412
C	ffct-31431	410
C	ffct-31432	387
C	ffct-31433	387
C	ffct-31434	27,29
C	ffct-31435	387
C	ffct-31436	387
C	ffct-31437	438,27
C	ffct-31438	387
C	ffct-31439	387,438
C	ffct-31440	387
C	ffct-31441	387
C	ffct-31442	387
C	ffct-31443	27,430
C	ffct-31444	412
C	ffct-31445	441,429
C	ffct-31446	438
C	ffct-31447	441
C	ffct-31448	19
C	ffct-31449	423,441
C	ffct-31450	436,412
C	ffct-31451	395
C	ffct-31452	37
C	ffct-31453	395,439
C	ffct-31454	439
C	ffct-31455	395
C	ffct-31456	439
C	ffct-31457	438,439
C	ffct-31458	395
C	ffct-31459	438
C	ffct-31460	387
C	ffct-31461	387
C	ffct-31462	387
C	ffct-31463	387
C	ffct-31464	387
C	ffct-31465	27,397
C	ffct-31466	395,27
C	ffct-31467	395
C	ffct-31468	441,395
C	ffct-31469	395,438
C	ffct-31470	441,395
C	ffct-31471	439,395
C	ffct-31472	395,27
C	ffct-31473	37,395
C	ffct-31474	32
C	ffct-31475	405,421
C	ffct-31476	441,395
C	ffct-31477	412,395
C	ffct-31478	395,27
C	ffct-31479	36,20
C	ffct-31480	421,387
C	ffct-31481	395
C	ffct-31482	395,441
C	ffct-31483	439
C	ffct-31484	396
C	ffct-31485	438
C	ffct-31486	433
C	ffct-31487	19,440
C	ffct-31488	396
C	ffct-31489	439
C	ffct-31490	408
C	ffct-31491	426
C	ffct-31492	33,429
C	ffct-31493	441
C	ffct-31494	441
C	ffct-31495	441,439
C	ffct-31496	417,5
C	ffct-31497	395
C	ffct-31498	19
C	ffct-31499	412
C	ffct-31500	29,27
C	ffct-31501	33
C	ffct-31502	430,435
C	ffct-31503	433
C	ffct-31504	433
C	ffct-31505	433,35
C	ffct-31506	430,396
C	ffct-31507	430,427
C	ffct-31508	433,390
C	ffct-31509	430,27
C	ffct-31510	430,427
C	ffct-31511	433
C	ffct-31512	433,5
C	ffct-31513	42,35
C	ffct-31514	390,392
C	ffct-31515	433
C	ffct-31516	433
C	ffct-31517	433,414
C	ffct-31518	433
C	ffct-31519	433,430
C	ffct-31520	21,433
C	ffct-31521	433
C	ffct-31522	433,21
C	ffct-31523	430,427
C	ffct-31524	433
C	ffct-31525	430,433
C	ffct-31526	35,42
C	ffct-31527	433,409
C	ffct-31528	433
C	ffct-31529	418,396
C	ffct-31530	433,430
C	ffct-31531	439,27
C	ffct-31532	439
C	ffct-31533	440,36
C	ffct-31534	27
C	ffct-31535	36,37
C	ffct-31536	439
C	ffct-31537	439
C	ffct-31538	418,439
C	ffct-31539	33,441
C	ffct-31540	33,441
C	ffct-31541	429,441
C	ffct-31542	441,429
C	ffct-31543	441
C	ffct-31544	441,33
C	ffct-31545	33,401
C	ffct-31546	441,405
C	ffct-31547	441
C	ffct-31548	396,441
C	ffct-31549	441
C	ffct-31551	29,387
C	ffct-31552	395
C	ffct-31553	441,18
C	ffct-31554	441
C	ffct-31555	441,410
C	ffct-31556	395,37
C	ffct-31557	410,412
C	ffct-31558	18
C	ffct-31559	441,18
C	ffct-31560	22,400
C	ffct-31561	439,395
C	ffct-31562	27,430
C	ffct-31563	441,410
C	ffct-31564	438
C	ffct-31565	440,19
C	ffct-31566	32,37
C	ffct-31567	412,395
C	ffct-31568	37
C	ffct-31569	438
C	ffct-31570	438
C	ffct-31571	438
C	ffct-31572	438
C	ffct-31573	438
C	ffct-31574	438,410
C	ffct-31575	438
C	ffct-31576	438
C	ffct-31577	438
C	ffct-31578	438,426
C	ffct-31579	35,438
C	ffct-31580	438
C	ffct-31581	438
C	ffct-31582	438,410
C	ffct-31583	438
C	ffct-31584	438
C	ffct-31585	438
C	ffct-31586	438,395
C	ffct-31587	438
C	ffct-31588	45,35
C	ffct-31589	35,14
C	ffct-31590	45
C	ffct-31591	45,35
C	ffct-31592	45,33
C	ffct-31593	45
C	ffct-31594	45,35
C	ffct-31595	45
C	ffct-31596	45
C	ffct-31597	45
C	ffct-31598	45,33
C	ffct-31599	45
C	ffct-31600	45
C	ffct-31601	45
C	ffct-31602	45,10
C	ffct-31603	45,401
C	ffct-31604	45
C	ffct-31605	45,20
C	ffct-31606	414,430
C	ffct-31607	414,430
C	ffct-31608	414,430
C	ffct-31609	414
C	ffct-31610	414
C	ffct-31611	20
C	ffct-31612	441
C	ffct-31613	18
C	ffct-31614	410
C	ffct-31615	32
C	ffct-31616	439,32
C	ffct-31617	440,439
C	ffct-31618	395
